   20           2026.860
  400           2052.828
   20           2224.711
   10           2252.786
   60           2260.294
  400           2262.223
   10           2263.634
 1000           2536.517
   25           2652.039
   40           2653.679
  400           2847.675
   30           2916.250
   25           2947.074
  250           2967.280
   70           3021.498
   90           3125.668
   80           3131.548
   80           3131.839
   12           3208.169
   10           3532.594
   10           3605.762
  600           3650.153
   70           3654.836
   50           3663.279
 1000           3983.931
  400           4046.563
   60           4339.223
  100           4347.494
 1000           4358.328
   12           5128.442
   15           5204.768
   80           5425.253
  500           5460.735
  200           5677.105
   50           5769.598
   60           5790.663
   12           5871.279
   20           5888.939
   15           6146.435
  250           6149.475
   25           7081.90 
    6           7346.508
  250           7944.555
    6           9520.198
  200          10139.76 
   50          13570.21 
   40          13673.51 
   50          15295.82 
   50          17072.79 
   25          23253.07 
